0.006064933259040117,0.003181029576808214,0.0,0.004349558614194393,0.005598320625722408,0.004847518168389797,0.006392402108758688,0.0031087712850421667,0.00021659086633007973
0.9059807658195496,0.0,0.0,0.0,0.0,0.0,0.0,0.008108108304440975,0.0
0.9544342160224915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9609176516532898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9536331295967102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9438034296035767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9808822870254517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9643265008926392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9646698236465454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9486297369003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9499984979629517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9486190676689148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9643691778182983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9579513669013977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9716598391532898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9715026617050171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9337844848632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9611846804618835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.943774402141571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9573227167129517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9210891723632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9135192632675171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9344924688339233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9587844610214233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9801589846611023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9512481689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9336379766464233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.948168933391571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9010238647460938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9629150629043579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9529312252998352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9894272089004517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9639053344726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9615631103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9537933468818665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9396820068359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9422470331192017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9660736322402954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9460891485214233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9640258550643921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9329833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9385467767715454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9669036865234375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9620025753974915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9729385375976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9369308352470398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9109603762626648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9747665524482727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9321029782295227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9481307864189148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9377212524414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9476394653320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9549484252929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9776504635810852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9469054937362671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9522689580917358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.983428955078125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9793151617050171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.958728015422821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9585479497909546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.974749743938446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9526779055595398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9585800170898438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9648834466934204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9665817022323608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
